Start Time (UTC) = 1729584223.221370
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)
22.152000	1559.4868	1554.1647	1549.1665	1545.0404	1542.3298	1559.5771	1553.7219	1549.1118	1546.4523	1542.6661
22.152800	1559.4868	1554.1647	1549.1665	1545.0404	1542.3290	1559.5771	1553.7219	1549.1118	1546.4523	1542.6661
22.153600	1559.4860	1554.1647	1549.1665	1545.0420	1542.3298	1559.5771	1553.7219	1549.1118	1546.4523	1542.6661
22.154400	1559.4860	1554.1639	1549.1665	1545.0420	1542.3305	1559.5771	1553.7219	1549.1110	1546.4515	1542.6654
22.155200	1559.4868	1554.1639	1549.1657	1545.0404	1542.3298	1559.5779	1553.7227	1549.1118	1546.4523	1542.6661
22.156000	1559.4852	1554.1639	1549.1673	1545.0404	1542.3298	1559.5779	1553.7211	1549.1118	1546.4523	1542.6661
22.156800	1559.4852	1554.1647	1549.1665	1545.0404	1542.3305	1559.5764	1553.7219	1549.1110	1546.4530	1542.6654
22.157600	1559.4860	1554.1647	1549.1665	1545.0404	1542.3298	1559.5771	1553.7227	1549.1118	1546.4515	1542.6654
22.158400	1559.4860	1554.1639	1549.1673	1545.0412	1542.3298	1559.5764	1553.7219	1549.1118	1546.4515	1542.6661
22.159200	1559.4852	1554.1647	1549.1657	1545.0412	1542.3298	1559.5771	1553.7219	1549.1110	1546.4530	1542.6661
22.160000	1559.4852	1554.1647	1549.1665	1545.0412	1542.3298	1559.5771	1553.7219	1549.1102	1546.4523	1542.6661
22.160800	1559.4844	1554.1632	1549.1665	1545.0412	1542.3305	1559.5779	1553.7211	1549.1118	1546.4515	1542.6661
22.161600	1559.4852	1554.1647	1549.1657	1545.0412	1542.3298	1559.5771	1553.7219	1549.1110	1546.4530	1542.6661
22.162400	1559.4852	1554.1639	1549.1665	1545.0412	1542.3298	1559.5771	1553.7219	1549.1125	1546.4523	1542.6661
22.163200	1559.4852	1554.1639	1549.1665	1545.0420	1542.3290	1559.5771	1553.7219	1549.1110	1546.4530	1542.6661
22.164000	1559.4852	1554.1639	1549.1673	1545.0412	1542.3298	1559.5771	1553.7227	1549.1118	1546.4515	1542.6661
22.164800	1559.4844	1554.1647	1549.1665	1545.0412	1542.3298	1559.5764	1553.7219	1549.1118	1546.4523	1542.6661
22.165600	1559.4852	1554.1639	1549.1665	1545.0412	1542.3305	1559.5756	1553.7219	1549.1118	1546.4515	1542.6661
22.166400	1559.4844	1554.1632	1549.1673	1545.0412	1542.3298	1559.5779	1553.7219	1549.1125	1546.4515	1542.6661
22.167200	1559.4844	1554.1639	1549.1649	1545.0412	1542.3305	1559.5771	1553.7219	1549.1118	1546.4523	1542.6661
22.168000	1559.4837	1554.1639	1549.1665	1545.0412	1542.3298	1559.5764	1553.7219	1549.1110	1546.4530	1542.6661
22.168800	1559.4852	1554.1639	1549.1657	1545.0412	1542.3298	1559.5771	1553.7219	1549.1118	1546.4523	1542.6661
22.169600	1559.4844	1554.1639	1549.1649	1545.0420	1542.3298	1559.5764	1553.7219	1549.1118	1546.4523	1542.6661
22.170400	1559.4837	1554.1647	1549.1673	1545.0412	1542.3298	1559.5756	1553.7219	1549.1125	1546.4530	1542.6661
22.171200	1559.4844	1554.1624	1549.1673	1545.0420	1542.3305	1559.5764	1553.7211	1549.1118	1546.4515	1542.6661
22.172000	1559.4837	1554.1639	1549.1673	1545.0412	1542.3305	1559.5764	1553.7235	1549.1118	1546.4515	1542.6661
22.172800	1559.4821	1554.1632	1549.1665	1545.0420	1542.3305	1559.5771	1553.7227	1549.1110	1546.4530	1542.6669
22.173600	1559.4829	1554.1639	1549.1649	1545.0420	1542.3305	1559.5764	1553.7219	1549.1110	1546.4538	1542.6669
22.174400	1559.4837	1554.1639	1549.1673	1545.0412	1542.3298	1559.5771	1553.7227	1549.1118	1546.4515	1542.6661
22.175200	1559.4837	1554.1632	1549.1673	1545.0412	1542.3313	1559.5771	1553.7235	1549.1118	1546.4523	1542.6669
22.176000	1559.4837	1554.1639	1549.1657	1545.0420	1542.3298	1559.5771	1553.7235	1549.1118	1546.4530	1542.6669
22.176800	1559.4829	1554.1639	1549.1673	1545.0420	1542.3305	1559.5771	1553.7219	1549.1118	1546.4538	1542.6669
22.177600	1559.4829	1554.1632	1549.1665	1545.0420	1542.3305	1559.5764	1553.7219	1549.1118	1546.4523	1542.6669
22.178400	1559.4829	1554.1639	1549.1665	1545.0412	1542.3298	1559.5764	1553.7227	1549.1118	1546.4530	1542.6669
22.179200	1559.4837	1554.1632	1549.1665	1545.0420	1542.3298	1559.5771	1553.7219	1549.1118	1546.4515	1542.6669
22.180000	1559.4829	1554.1639	1549.1657	1545.0427	1542.3305	1559.5771	1553.7219	1549.1110	1546.4530	1542.6669
22.180800	1559.4829	1554.1624	1549.1673	1545.0420	1542.3313	1559.5779	1553.7219	1549.1110	1546.4523	1542.6669
22.181600	1559.4821	1554.1632	1549.1673	1545.0420	1542.3305	1559.5756	1553.7211	1549.1125	1546.4530	1542.6661
22.182400	1559.4821	1554.1632	1549.1665	1545.0412	1542.3305	1559.5756	1553.7219	1549.1118	1546.4523	1542.6661
22.183200	1559.4829	1554.1632	1549.1673	1545.0412	1542.3305	1559.5756	1553.7227	1549.1125	1546.4530	1542.6669
22.184000	1559.4829	1554.1632	1549.1673	1545.0427	1542.3305	1559.5764	1553.7219	1549.1125	1546.4523	1542.6669
22.184800	1559.4829	1554.1624	1549.1673	1545.0427	1542.3313	1559.5764	1553.7219	1549.1118	1546.4523	1542.6669
22.185600	1559.4821	1554.1632	1549.1680	1545.0420	1542.3305	1559.5756	1553.7219	1549.1125	1546.4538	1542.6661
22.186400	1559.4829	1554.1624	1549.1665	1545.0420	1542.3305	1559.5779	1553.7211	1549.1125	1546.4523	1542.6677
22.187200	1559.4821	1554.1632	1549.1665	1545.0420	1542.3313	1559.5756	1553.7219	1549.1118	1546.4523	1542.6669
22.188000	1559.4813	1554.1624	1549.1680	1545.0412	1542.3305	1559.5764	1553.7219	1549.1133	1546.4530	1542.6677
22.188800	1559.4813	1554.1632	1549.1673	1545.0420	1542.3313	1559.5756	1553.7219	1549.1118	1546.4530	1542.6677
22.189600	1559.4821	1554.1624	1549.1673	1545.0420	1542.3305	1559.5764	1553.7219	1549.1118	1546.4538	1542.6677
22.190400	1559.4821	1554.1632	1549.1673	1545.0412	1542.3305	1559.5756	1553.7219	1549.1133	1546.4538	1542.6677
22.191200	1559.4821	1554.1632	1549.1680	1545.0420	1542.3313	1559.5756	1553.7219	1549.1125	1546.4530	1542.6677
22.192000	1559.4821	1554.1632	1549.1673	1545.0427	1542.3305	1559.5764	1553.7227	1549.1125	1546.4530	1542.6669
22.192800	1559.4813	1554.1639	1549.1673	1545.0427	1542.3313	1559.5771	1553.7227	1549.1118	1546.4530	1542.6677
22.193600	1559.4813	1554.1639	1549.1657	1545.0427	1542.3305	1559.5771	1553.7227	1549.1125	1546.4530	1542.6677
22.194400	1559.4813	1554.1639	1549.1665	1545.0427	1542.3305	1559.5764	1553.7227	1549.1133	1546.4538	1542.6677
22.195200	1559.4821	1554.1647	1549.1665	1545.0427	1542.3305	1559.5764	1553.7235	1549.1118	1546.4546	1542.6677
22.196000	1559.4821	1554.1639	1549.1657	1545.0427	1542.3313	1559.5764	1553.7219	1549.1110	1546.4523	1542.6677
22.196800	1559.4813	1554.1639	1549.1673	1545.0427	1542.3305	1559.5756	1553.7219	1549.1125	1546.4538	1542.6677
22.197600	1559.4805	1554.1632	1549.1673	1545.0427	1542.3313	1559.5756	1553.7227	1549.1125	1546.4538	1542.6677
22.198400	1559.4813	1554.1632	1549.1665	1545.0427	1542.3313	1559.5764	1553.7219	1549.1118	1546.4546	1542.6677
22.199200	1559.4813	1554.1639	1549.1673	1545.0420	1542.3305	1559.5771	1553.7219	1549.1133	1546.4546	1542.6669
22.200000	1559.4813	1554.1624	1549.1680	1545.0427	1542.3313	1559.5764	1553.7219	1549.1125	1546.4538	1542.6677
22.200800	1559.4813	1554.1632	1549.1673	1545.0420	1542.3313	1559.5764	1553.7219	1549.1125	1546.4530	1542.6677
22.201600	1559.4813	1554.1632	1549.1680	1545.0427	1542.3313	1559.5764	1553.7219	1549.1133	1546.4530	1542.6677
22.202400	1559.4813	1554.1639	1549.1673	1545.0427	1542.3313	1559.5764	1553.7219	1549.1125	1546.4530	1542.6685
22.203200	1559.4805	1554.1632	1549.1665	1545.0420	1542.3313	1559.5764	1553.7227	1549.1125	1546.4530	1542.6677
22.204000	1559.4813	1554.1639	1549.1665	1545.0435	1542.3313	1559.5764	1553.7219	1549.1125	1546.4546	1542.6677
22.204800	1559.4805	1554.1639	1549.1673	1545.0420	1542.3305	1559.5756	1553.7219	1549.1125	1546.4546	1542.6677
22.205600	1559.4813	1554.1647	1549.1673	1545.0435	1542.3313	1559.5771	1553.7227	1549.1125	1546.4530	1542.6677
22.206400	1559.4813	1554.1624	1549.1688	1545.0420	1542.3313	1559.5764	1553.7211	1549.1133	1546.4546	1542.6685
22.207200	1559.4805	1554.1632	1549.1665	1545.0427	1542.3313	1559.5771	1553.7235	1549.1125	1546.4546	1542.6685
22.208000	1559.4805	1554.1632	1549.1673	1545.0427	1542.3305	1559.5764	1553.7219	1549.1133	1546.4530	1542.6677
22.208800	1559.4805	1554.1639	1549.1680	1545.0427	1542.3313	1559.5771	1553.7227	1549.1125	1546.4546	1542.6685
22.209600	1559.4813	1554.1632	1549.1680	1545.0435	1542.3321	1559.5764	1553.7219	1549.1133	1546.4546	1542.6685
22.210400	1559.4805	1554.1632	1549.1673	1545.0427	1542.3313	1559.5756	1553.7219	1549.1141	1546.4546	1542.6685
22.211200	1559.4797	1554.1624	1549.1680	1545.0435	1542.3305	1559.5756	1553.7227	1549.1133	1546.4546	1542.6685
22.212000	1559.4805	1554.1647	1549.1673	1545.0435	1542.3313	1559.5764	1553.7235	1549.1125	1546.4554	1542.6685
22.212800	1559.4805	1554.1632	1549.1680	1545.0427	1542.3321	1559.5764	1553.7227	1549.1133	1546.4530	1542.6685
22.213600	1559.4805	1554.1632	1549.1688	1545.0427	1542.3321	1559.5756	1553.7219	1549.1133	1546.4538	1542.6685
22.214400	1559.4797	1554.1639	1549.1673	1545.0443	1542.3313	1559.5764	1553.7227	1549.1133	1546.4546	1542.6685
22.215200	1559.4805	1554.1624	1549.1673	1545.0427	1542.3321	1559.5771	1553.7219	1549.1133	1546.4546	1542.6685
22.216000	1559.4805	1554.1639	1549.1665	1545.0435	1542.3313	1559.5764	1553.7235	1549.1133	1546.4546	1542.6685
22.216800	1559.4805	1554.1639	1549.1680	1545.0443	1542.3313	1559.5771	1553.7227	1549.1133	1546.4546	1542.6685
22.217600	1559.4805	1554.1639	1549.1673	1545.0435	1542.3313	1559.5771	1553.7227	1549.1133	1546.4546	1542.6685
22.218400	1559.4797	1554.1632	1549.1680	1545.0435	1542.3321	1559.5771	1553.7227	1549.1125	1546.4554	1542.6685
22.219200	1559.4805	1554.1639	1549.1680	1545.0435	1542.3313	1559.5764	1553.7227	1549.1133	1546.4554	1542.6685
22.220000	1559.4805	1554.1632	1549.1680	1545.0427	1542.3313	1559.5771	1553.7219	1549.1133	1546.4546	1542.6692
22.220800	1559.4797	1554.1632	1549.1680	1545.0435	1542.3313	1559.5756	1553.7235	1549.1125	1546.4546	1542.6692
22.221600	1559.4797	1554.1647	1549.1673	1545.0435	1542.3313	1559.5756	1553.7235	1549.1133	1546.4546	1542.6685
22.222400	1559.4797	1554.1632	1549.1688	1545.0435	1542.3329	1559.5771	1553.7219	1549.1141	1546.4538	1542.6692
22.223200	1559.4797	1554.1632	1549.1688	1545.0427	1542.3321	1559.5764	1553.7227	1549.1125	1546.4554	1542.6685
22.224000	1559.4797	1554.1639	1549.1688	1545.0435	1542.3321	1559.5756	1553.7219	1549.1141	1546.4546	1542.6685
22.224800	1559.4797	1554.1632	1549.1680	1545.0443	1542.3321	1559.5756	1553.7219	1549.1133	1546.4546	1542.6692
22.225600	1559.4797	1554.1639	1549.1673	1545.0435	1542.3321	1559.5771	1553.7227	1549.1133	1546.4554	1542.6692
22.226400	1559.4797	1554.1632	1549.1673	1545.0435	1542.3321	1559.5756	1553.7227	1549.1133	1546.4546	1542.6685
22.227200	1559.4789	1554.1639	1549.1688	1545.0435	1542.3313	1559.5764	1553.7235	1549.1141	1546.4554	1542.6685
22.228000	1559.4797	1554.1624	1549.1696	1545.0427	1542.3321	1559.5771	1553.7219	1549.1149	1546.4562	1542.6692
22.228800	1559.4797	1554.1632	1549.1680	1545.0443	1542.3321	1559.5779	1553.7219	1549.1133	1546.4546	1542.6692
22.229600	1559.4781	1554.1632	1549.1696	1545.0443	1542.3321	1559.5756	1553.7227	1549.1133	1546.4554	1542.6692
22.230400	1559.4797	1554.1632	1549.1673	1545.0443	1542.3321	1559.5771	1553.7227	1549.1133	1546.4554	1542.6692
22.231200	1559.4789	1554.1639	1549.1688	1545.0427	1542.3329	1559.5764	1553.7227	1549.1141	1546.4554	1542.6692
22.232000	1559.4789	1554.1632	1549.1680	1545.0427	1542.3329	1559.5756	1553.7227	1549.1133	1546.4562	1542.6685
22.232800	1559.4797	1554.1647	1549.1673	1545.0435	1542.3313	1559.5764	1553.7235	1549.1125	1546.4562	1542.6692
22.233600	1559.4797	1554.1632	1549.1680	1545.0435	1542.3321	1559.5771	1553.7219	1549.1141	1546.4546	1542.6692
22.234400	1559.4797	1554.1632	1549.1680	1545.0443	1542.3321	1559.5764	1553.7227	1549.1141	1546.4554	1542.6692
22.235200	1559.4781	1554.1639	1549.1673	1545.0443	1542.3313	1559.5771	1553.7219	1549.1133	1546.4554	1542.6692
22.236000	1559.4789	1554.1632	1549.1680	1545.0435	1542.3329	1559.5771	1553.7227	1549.1141	1546.4554	1542.6700
22.236800	1559.4797	1554.1639	1549.1680	1545.0443	1542.3321	1559.5764	1553.7227	1549.1133	1546.4562	1542.6685
22.237600	1559.4789	1554.1647	1549.1688	1545.0443	1542.3321	1559.5764	1553.7235	1549.1133	1546.4569	1542.6692
22.238400	1559.4789	1554.1639	1549.1688	1545.0443	1542.3321	1559.5771	1553.7227	1549.1141	1546.4554	1542.6692
22.239200	1559.4781	1554.1639	1549.1688	1545.0435	1542.3329	1559.5748	1553.7227	1549.1141	1546.4554	1542.6692
22.240000	1559.4789	1554.1624	1549.1688	1545.0443	1542.3321	1559.5771	1553.7227	1549.1141	1546.4562	1542.6692
22.240800	1559.4789	1554.1632	1549.1680	1545.0443	1542.3321	1559.5764	1553.7227	1549.1133	1546.4546	1542.6692
22.241600	1559.4781	1554.1632	1549.1680	1545.0443	1542.3321	1559.5764	1553.7227	1549.1133	1546.4546	1542.6692
22.242400	1559.4789	1554.1639	1549.1680	1545.0435	1542.3329	1559.5771	1553.7227	1549.1133	1546.4569	1542.6700
22.243200	1559.4781	1554.1639	1549.1688	1545.0443	1542.3329	1559.5764	1553.7227	1549.1149	1546.4562	1542.6692
22.244000	1559.4781	1554.1639	1549.1680	1545.0451	1542.3329	1559.5764	1553.7227	1549.1149	1546.4554	1542.6692
22.244800	1559.4781	1554.1639	1549.1688	1545.0435	1542.3329	1559.5756	1553.7235	1549.1149	1546.4554	1542.6692
22.245600	1559.4781	1554.1632	1549.1688	1545.0443	1542.3321	1559.5764	1553.7227	1549.1141	1546.4562	1542.6692
22.246400	1559.4789	1554.1632	1549.1688	1545.0435	1542.3329	1559.5764	1553.7235	1549.1149	1546.4554	1542.6692
22.247200	1559.4781	1554.1632	1549.1688	1545.0443	1542.3329	1559.5771	1553.7219	1549.1141	1546.4554	1542.6700
22.248000	1559.4781	1554.1632	1549.1680	1545.0451	1542.3321	1559.5771	1553.7235	1549.1141	1546.4562	1542.6692
22.248800	1559.4781	1554.1639	1549.1680	1545.0443	1542.3321	1559.5764	1553.7235	1549.1141	1546.4554	1542.6700
22.249600	1559.4781	1554.1624	1549.1696	1545.0427	1542.3329	1559.5764	1553.7219	1549.1141	1546.4562	1542.6700
22.250400	1559.4781	1554.1624	1549.1704	1545.0435	1542.3336	1559.5771	1553.7219	1549.1149	1546.4554	1542.6700
22.251200	1559.4781	1554.1624	1549.1688	1545.0443	1542.3329	1559.5771	1553.7227	1549.1141	1546.4554	1542.6700
22.252000	1559.4781	1554.1639	1549.1680	1545.0443	1542.3329	1559.5771	1553.7235	1549.1133	1546.4554	1542.6700
22.252800	1559.4781	1554.1632	1549.1688	1545.0435	1542.3329	1559.5771	1553.7227	1549.1141	1546.4554	1542.6708
22.253600	1559.4773	1554.1639	1549.1696	1545.0435	1542.3321	1559.5764	1553.7227	1549.1141	1546.4554	1542.6700
22.254400	1559.4781	1554.1632	1549.1680	1545.0451	1542.3329	1559.5771	1553.7227	1549.1141	1546.4562	1542.6700
22.255200	1559.4781	1554.1639	1549.1688	1545.0443	1542.3321	1559.5764	1553.7219	1549.1133	1546.4569	1542.6700
22.256000	1559.4773	1554.1632	1549.1688	1545.0451	1542.3336	1559.5764	1553.7227	1549.1141	1546.4562	1542.6700
22.256800	1559.4781	1554.1624	1549.1696	1545.0443	1542.3329	1559.5771	1553.7227	1549.1149	1546.4569	1542.6700
22.257600	1559.4765	1554.1639	1549.1688	1545.0443	1542.3321	1559.5764	1553.7227	1549.1149	1546.4569	1542.6700
22.258400	1559.4781	1554.1639	1549.1688	1545.0443	1542.3329	1559.5764	1553.7235	1549.1141	1546.4569	1542.6700
22.259200	1559.4773	1554.1632	1549.1696	1545.0443	1542.3329	1559.5771	1553.7219	1549.1149	1546.4562	1542.6700
22.260000	1559.4773	1554.1624	1549.1696	1545.0451	1542.3329	1559.5764	1553.7219	1549.1149	1546.4554	1542.6700
22.260800	1559.4773	1554.1639	1549.1688	1545.0458	1542.3329	1559.5771	1553.7219	1549.1157	1546.4562	1542.6700
22.261600	1559.4773	1554.1632	1549.1688	1545.0435	1542.3321	1559.5756	1553.7227	1549.1149	1546.4577	1542.6700
22.262400	1559.4773	1554.1632	1549.1688	1545.0443	1542.3321	1559.5764	1553.7227	1549.1141	1546.4569	1542.6700
22.263200	1559.4773	1554.1624	1549.1696	1545.0443	1542.3329	1559.5771	1553.7219	1549.1149	1546.4562	1542.6700
22.264000	1559.4773	1554.1632	1549.1696	1545.0443	1542.3329	1559.5771	1553.7219	1549.1149	1546.4562	1542.6700
22.264800	1559.4773	1554.1632	1549.1696	1545.0451	1542.3329	1559.5771	1553.7235	1549.1141	1546.4569	1542.6700
22.265600	1559.4773	1554.1639	1549.1688	1545.0443	1542.3329	1559.5771	1553.7235	1549.1141	1546.4562	1542.6700
22.266400	1559.4773	1554.1639	1549.1680	1545.0443	1542.3321	1559.5771	1553.7235	1549.1141	1546.4569	1542.6700
22.267200	1559.4765	1554.1647	1549.1680	1545.0451	1542.3329	1559.5764	1553.7235	1549.1149	1546.4562	1542.6700
22.268000	1559.4765	1554.1624	1549.1688	1545.0451	1542.3336	1559.5771	1553.7227	1549.1149	1546.4569	1542.6708
22.268800	1559.4765	1554.1624	1549.1688	1545.0451	1542.3329	1559.5771	1553.7227	1549.1149	1546.4569	1542.6700
22.269600	1559.4765	1554.1639	1549.1680	1545.0451	1542.3321	1559.5764	1553.7235	1549.1149	1546.4562	1542.6700
22.270400	1559.4765	1554.1639	1549.1688	1545.0451	1542.3336	1559.5764	1553.7235	1549.1149	1546.4562	1542.6700
22.271200	1559.4765	1554.1632	1549.1704	1545.0451	1542.3329	1559.5764	1553.7227	1549.1157	1546.4562	1542.6700
22.272000	1559.4765	1554.1624	1549.1704	1545.0451	1542.3336	1559.5764	1553.7235	1549.1149	1546.4569	1542.6708
22.272800	1559.4765	1554.1632	1549.1680	1545.0451	1542.3329	1559.5771	1553.7235	1549.1149	1546.4569	1542.6708
22.273600	1559.4773	1554.1632	1549.1696	1545.0443	1542.3336	1559.5771	1553.7219	1549.1149	1546.4577	1542.6708
22.274400	1559.4765	1554.1639	1549.1688	1545.0451	1542.3329	1559.5764	1553.7235	1549.1141	1546.4569	1542.6700
22.275200	1559.4765	1554.1632	1549.1712	1545.0443	1542.3336	1559.5764	1553.7227	1549.1164	1546.4569	1542.6708
22.276000	1559.4757	1554.1624	1549.1696	1545.0443	1542.3329	1559.5764	1553.7227	1549.1164	1546.4569	1542.6708
22.276800	1559.4765	1554.1632	1549.1688	1545.0451	1542.3329	1559.5764	1553.7227	1549.1149	1546.4577	1542.6700
22.277600	1559.4757	1554.1632	1549.1696	1545.0451	1542.3329	1559.5764	1553.7235	1549.1157	1546.4569	1542.6708
22.278400	1559.4765	1554.1632	1549.1696	1545.0458	1542.3329	1559.5771	1553.7227	1549.1157	1546.4569	1542.6708
22.279200	1559.4757	1554.1632	1549.1696	1545.0451	1542.3336	1559.5771	1553.7227	1549.1141	1546.4569	1542.6708
22.280000	1559.4765	1554.1632	1549.1704	1545.0443	1542.3336	1559.5771	1553.7227	1549.1157	1546.4554	1542.6708
22.280800	1559.4765	1554.1639	1549.1688	1545.0451	1542.3336	1559.5764	1553.7227	1549.1149	1546.4554	1542.6708
22.281600	1559.4757	1554.1632	1549.1696	1545.0451	1542.3344	1559.5764	1553.7227	1549.1157	1546.4562	1542.6708
22.282400	1559.4749	1554.1632	1549.1688	1545.0443	1542.3329	1559.5771	1553.7211	1549.1141	1546.4569	1542.6708
22.283200	1559.4757	1554.1632	1549.1688	1545.0451	1542.3329	1559.5756	1553.7227	1549.1149	1546.4569	1542.6708
22.284000	1559.4757	1554.1624	1549.1680	1545.0458	1542.3329	1559.5771	1553.7227	1549.1149	1546.4577	1542.6708
22.284800	1559.4757	1554.1632	1549.1696	1545.0451	1542.3329	1559.5764	1553.7227	1549.1157	1546.4577	1542.6708
22.285600	1559.4757	1554.1632	1549.1688	1545.0458	1542.3329	1559.5771	1553.7235	1549.1149	1546.4577	1542.6708
22.286400	1559.4749	1554.1624	1549.1704	1545.0443	1542.3336	1559.5771	1553.7227	1549.1157	1546.4569	1542.6708
22.287200	1559.4757	1554.1632	1549.1712	1545.0458	1542.3336	1559.5771	1553.7219	1549.1149	1546.4569	1542.6716
22.288000	1559.4749	1554.1624	1549.1696	1545.0435	1542.3336	1559.5764	1553.7235	1549.1149	1546.4569	1542.6708
22.288800	1559.4749	1554.1639	1549.1696	1545.0451	1542.3329	1559.5771	1553.7227	1549.1157	1546.4562	1542.6708
22.289600	1559.4757	1554.1632	1549.1688	1545.0458	1542.3329	1559.5771	1553.7227	1549.1141	1546.4569	1542.6708
22.290400	1559.4749	1554.1624	1549.1696	1545.0451	1542.3336	1559.5764	1553.7227	1549.1164	1546.4562	1542.6708
22.291200	1559.4749	1554.1632	1549.1688	1545.0451	1542.3329	1559.5771	1553.7227	1549.1149	1546.4569	1542.6708
22.292000	1559.4749	1554.1632	1549.1680	1545.0458	1542.3336	1559.5771	1553.7235	1549.1149	1546.4569	1542.6708
22.292800	1559.4742	1554.1624	1549.1704	1545.0451	1542.3336	1559.5771	1553.7235	1549.1157	1546.4562	1542.6708
22.293600	1559.4749	1554.1632	1549.1680	1545.0451	1542.3336	1559.5771	1553.7235	1549.1141	1546.4562	1542.6708
22.294400	1559.4749	1554.1624	1549.1688	1545.0451	1542.3336	1559.5764	1553.7227	1549.1149	1546.4577	1542.6708
22.295200	1559.4749	1554.1624	1549.1704	1545.0451	1542.3336	1559.5764	1553.7227	1549.1157	1546.4569	1542.6716
22.296000	1559.4749	1554.1624	1549.1688	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4554	1542.6716
22.296800	1559.4749	1554.1624	1549.1688	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4585	1542.6708
22.297600	1559.4742	1554.1632	1549.1696	1545.0451	1542.3336	1559.5764	1553.7235	1549.1157	1546.4569	1542.6716
22.298400	1559.4749	1554.1632	1549.1688	1545.0458	1542.3336	1559.5764	1553.7227	1549.1157	1546.4569	1542.6716
22.299200	1559.4734	1554.1624	1549.1688	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6708
22.300000	1559.4734	1554.1624	1549.1704	1545.0451	1542.3336	1559.5764	1553.7227	1549.1157	1546.4569	1542.6716
22.300800	1559.4742	1554.1632	1549.1696	1545.0451	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6708
22.301600	1559.4734	1554.1624	1549.1696	1545.0458	1542.3329	1559.5764	1553.7235	1549.1157	1546.4577	1542.6716
22.302400	1559.4749	1554.1608	1549.1688	1545.0458	1542.3336	1559.5764	1553.7219	1549.1149	1546.4569	1542.6716
22.303200	1559.4742	1554.1624	1549.1696	1545.0458	1542.3344	1559.5771	1553.7227	1549.1157	1546.4562	1542.6716
22.304000	1559.4369	1554.1624	1549.1696	1545.0458	1542.3329	1559.5771	1553.7235	1549.1149	1546.4577	1542.6708
22.304800	1559.4734	1554.1624	1549.1696	1545.0451	1542.3336	1559.5764	1553.7227	1549.1157	1546.4569	1542.6708
22.305600	1559.4734	1554.1624	1549.1688	1545.0458	1542.3329	1559.5756	1553.7235	1549.1149	1546.4577	1542.6708
22.306400	1559.4361	1554.1624	1549.1696	1545.0458	1542.3344	1559.5764	1553.7227	1549.1149	1546.4562	1542.6716
22.307200	1559.4361	1554.1624	1549.1688	1545.0451	1542.3336	1559.5764	1553.7227	1549.1149	1546.4562	1542.6716
22.308000	1559.4734	1554.1624	1549.1696	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6708
22.308800	1559.4353	1554.1632	1549.1696	1545.0458	1542.3329	1559.5764	1553.7235	1549.1149	1546.4562	1542.6708
22.309600	1559.4734	1554.1608	1549.1696	1545.0451	1542.3336	1559.5756	1553.7219	1549.1149	1546.4569	1542.6716
22.310400	1559.4726	1554.1616	1549.1688	1545.0451	1542.3329	1559.5748	1553.7227	1549.1149	1546.4569	1542.6708
22.311200	1559.4734	1554.1624	1549.1704	1545.0451	1542.3336	1559.5764	1553.7227	1549.1149	1546.4554	1542.6716
22.312000	1559.4353	1554.1624	1549.1696	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6716
22.312800	1559.4361	1554.1624	1549.1688	1545.0466	1542.3336	1559.5764	1553.7242	1549.1149	1546.4569	1542.6708
22.313600	1559.4726	1554.1616	1549.1696	1545.0451	1542.3344	1559.5764	1553.7227	1549.1157	1546.4562	1542.6716
22.314400	1559.4353	1554.1616	1549.1688	1545.0458	1542.3336	1559.5756	1553.7227	1549.1157	1546.4577	1542.6708
22.315200	1559.4726	1554.1616	1549.1696	1545.0458	1542.3336	1559.5771	1553.7227	1549.1157	1546.4569	1542.6716
22.316000	1559.4345	1554.1616	1549.1704	1545.0443	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6716
22.316800	1559.4345	1554.1616	1549.1704	1545.0451	1542.3336	1559.5764	1553.7235	1549.1157	1546.4569	1542.6716
22.317600	1559.4345	1554.1624	1549.1688	1545.0458	1542.3336	1559.5756	1553.7235	1549.1149	1546.4569	1542.6708
22.318400	1559.4345	1554.1624	1549.1696	1545.0458	1542.3336	1559.5764	1553.7227	1549.1149	1546.4569	1542.6716
22.319200	1559.4726	1554.1608	1549.1696	1545.0451	1542.3336	1559.5764	1553.7219	1549.1157	1546.4569	1542.6708
22.320000	1559.4338	1554.1616	1549.1696	1545.0451	1542.3336	1559.5756	1553.7235	1549.1157	1546.4577	1542.6716
